id,number,mission_id,start_time,tle_id,beta_angle
90331,18629,2,"2022-01-07 06:49:49.863000",NULL,66.839
90332,18630,2,"2022-01-07 08:22:47.763000",NULL,66.869
90333,18631,2,"2022-01-07 09:55:45.657000",NULL,66.899
90334,18632,2,"2022-01-07 11:28:43.547000",NULL,66.929
90335,18633,2,"2022-01-07 13:01:41.433000",NULL,66.958
90336,18634,2,"2022-01-07 14:34:39.313000",NULL,66.988
90337,18635,2,"2022-01-07 16:07:37.191000",NULL,67.018
90338,18636,2,"2022-01-07 17:40:35.062000",NULL,67.048
90339,18637,2,"2022-01-07 19:13:32.929000",NULL,67.078
90340,18638,2,"2022-01-07 20:46:30.790000",NULL,67.108
90341,18639,2,"2022-01-07 22:19:28.646000",NULL,67.137
90342,18640,2,"2022-01-07 23:52:26.498000",NULL,67.167
90359,18641,2,"2022-01-08 01:25:24.345000",NULL,67.197
90360,18642,2,"2022-01-08 02:58:22.186000",NULL,67.227
90361,18643,2,"2022-01-08 04:31:20.023000",NULL,67.256
90362,18644,2,"2022-01-08 06:04:17.855000",NULL,67.286
90363,18645,2,"2022-01-08 07:37:15.682000",NULL,67.315
90364,18646,2,"2022-01-08 09:10:13.504000",NULL,67.345
90365,18647,2,"2022-01-08 10:43:11.321000",NULL,67.375
90366,18648,2,"2022-01-08 12:16:09.133000",NULL,67.404
90367,18649,2,"2022-01-08 13:49:06.941000",NULL,67.434
90368,18650,2,"2022-01-08 15:22:04.743000",NULL,67.463
90369,18651,2,"2022-01-08 16:55:02.540000",NULL,67.493
90370,18652,2,"2022-01-08 18:28:00.333000",NULL,67.522
90371,18653,2,"2022-01-08 20:00:58.121000",NULL,67.552
90372,18654,2,"2022-01-08 21:33:55.903000",NULL,67.581
90373,18655,2,"2022-01-08 23:06:53.681000",NULL,67.611
90389,18656,2,"2022-01-09 00:39:51.470000",7815,67.64
90390,18657,2,"2022-01-09 02:12:49.221000",NULL,67.67
90391,18658,2,"2022-01-09 03:45:46.965000",NULL,67.699
90392,18659,2,"2022-01-09 05:18:44.703000",NULL,67.728
90393,18660,2,"2022-01-09 06:51:42.433000",NULL,67.758
90394,18661,2,"2022-01-09 08:24:40.157000",NULL,67.787
90395,18662,2,"2022-01-09 09:57:37.874000",NULL,67.816
90396,18663,2,"2022-01-09 11:30:35.584000",NULL,67.845
90397,18664,2,"2022-01-09 13:03:33.288000",NULL,67.875
90398,18665,2,"2022-01-09 14:36:30.984000",NULL,67.904
90399,18666,2,"2022-01-09 16:09:28.674000",NULL,67.933
90400,18667,2,"2022-01-09 17:42:26.357000",NULL,67.962
90401,18668,2,"2022-01-09 19:15:24.033000",NULL,67.991
90402,18669,2,"2022-01-09 20:48:21.703000",NULL,68.02
90403,18670,2,"2022-01-09 22:21:19.365000",NULL,68.05
90420,18671,2,"2022-01-09 23:54:17.021000",NULL,68.079
90529,18671,2,"2022-01-09 23:58:16.812000",NULL,68.078
90421,18672,2,"2022-01-10 01:27:14.617000",7817,68.107
90422,18673,2,"2022-01-10 03:00:12.253000",NULL,68.136
90423,18674,2,"2022-01-10 04:33:09.882000",NULL,68.165
90424,18675,2,"2022-01-10 06:06:07.504000",NULL,68.194
90425,18676,2,"2022-01-10 07:39:05.069000",NULL,68.223
90426,18677,2,"2022-01-10 09:12:02.673000",NULL,68.252
90427,18678,2,"2022-01-10 10:45:00.271000",NULL,68.281
90428,18679,2,"2022-01-10 12:17:57.862000",NULL,68.31
90429,18680,2,"2022-01-10 13:50:55.446000",NULL,68.339
90430,18681,2,"2022-01-10 15:23:53.024000",NULL,68.368
90431,18682,2,"2022-01-10 16:56:50.584000",NULL,68.397
90432,18683,2,"2022-01-10 18:29:48.146000",NULL,68.425
90433,18684,2,"2022-01-10 20:02:45.702000",NULL,68.454
90434,18685,2,"2022-01-10 21:35:43.250000",NULL,68.483
90435,18686,2,"2022-01-10 23:08:40.792000",NULL,68.512
90451,18687,2,"2022-01-11 00:41:38.327000",NULL,68.54
90452,18688,2,"2022-01-11 02:14:35.855000",NULL,68.569
90453,18689,2,"2022-01-11 03:47:33.335000",NULL,68.598
90454,18690,2,"2022-01-11 05:20:30.841000",NULL,68.626
90455,18691,2,"2022-01-11 06:53:28.339000",NULL,68.655
90456,18692,2,"2022-01-11 08:26:25.830000",NULL,68.683
90457,18693,2,"2022-01-11 09:59:23.313000",NULL,68.712
90458,18694,2,"2022-01-11 11:32:20.789000",NULL,68.74
90459,18695,2,"2022-01-11 13:05:18.257000",NULL,68.769
90460,18696,2,"2022-01-11 14:38:15.718000",NULL,68.797
90461,18697,2,"2022-01-11 16:11:13.167000",NULL,68.826
90462,18698,2,"2022-01-11 17:44:10.612000",NULL,68.854
90463,18699,2,"2022-01-11 19:17:08.050000",NULL,68.883
90464,18700,2,"2022-01-11 20:50:05.479000",NULL,68.911
90465,18701,2,"2022-01-11 22:23:02.901000",NULL,68.939
90482,18702,2,"2022-01-11 23:56:00.316000",NULL,68.968
90624,18702,2,"2022-01-11 23:59:06.878000",NULL,68.967
90483,18703,2,"2022-01-12 01:28:57.723000",NULL,68.996
90484,18704,2,"2022-01-12 03:01:55.122000",NULL,69.024
90485,18705,2,"2022-01-12 04:34:52.499000",NULL,69.052
90486,18706,2,"2022-01-12 06:07:49.884000",NULL,69.081
90487,18707,2,"2022-01-12 07:40:47.262000",NULL,69.109
90488,18708,2,"2022-01-12 09:13:44.632000",NULL,69.137
90489,18709,2,"2022-01-12 10:46:41.996000",NULL,69.165
90490,18710,2,"2022-01-12 12:19:39.353000",NULL,69.193
90491,18711,2,"2022-01-12 13:52:36.702000",NULL,69.221
90492,18712,2,"2022-01-12 15:25:34.044000",NULL,69.249
90493,18713,2,"2022-01-12 16:58:31.379000",NULL,69.277
90494,18714,2,"2022-01-12 18:31:28.707000",NULL,69.305
90495,18715,2,"2022-01-12 20:04:26.028000",NULL,69.333
90496,18716,2,"2022-01-12 21:37:23.342000",NULL,69.361
90497,18717,2,"2022-01-12 23:10:20.648000",NULL,69.389
90513,18718,2,"2022-01-13 00:43:17.936000",7819,69.417
90514,18719,2,"2022-01-13 02:16:15.228000",NULL,69.445
90515,18720,2,"2022-01-13 03:49:12.512000",NULL,69.472
90516,18721,2,"2022-01-13 05:22:09.790000",NULL,69.5
90517,18722,2,"2022-01-13 06:55:07.035000",NULL,69.528
90518,18723,2,"2022-01-13 08:28:04.292000",NULL,69.556
90519,18724,2,"2022-01-13 10:01:01.543000",NULL,69.583
90520,18725,2,"2022-01-13 11:33:58.786000",NULL,69.611
90521,18726,2,"2022-01-13 13:06:56.021000",NULL,69.639
90522,18727,2,"2022-01-13 14:39:53.249000",NULL,69.666
90523,18728,2,"2022-01-13 16:12:50.470000",NULL,69.694
90524,18729,2,"2022-01-13 17:45:47.684000",NULL,69.721
90525,18730,2,"2022-01-13 19:18:44.890000",NULL,69.749
90526,18731,2,"2022-01-13 20:51:42.088000",NULL,69.776
90527,18732,2,"2022-01-13 22:24:39.280000",NULL,69.804
90546,18733,2,"2022-01-13 23:57:36.464000",NULL,69.831
90656,18733,2,"2022-01-13 23:59:47.308000",NULL,69.831
90547,18734,2,"2022-01-14 01:30:33.603000",7820,69.859
90548,18735,2,"2022-01-14 03:03:30.769000",NULL,69.886
90549,18736,2,"2022-01-14 04:36:27.928000",NULL,69.913
90550,18737,2,"2022-01-14 06:09:25.079000",NULL,69.941
90551,18738,2,"2022-01-14 07:42:22.205000",NULL,69.968
90552,18739,2,"2022-01-14 09:15:19.332000",NULL,69.995
90553,18740,2,"2022-01-14 10:48:16.450000",NULL,70.022
90554,18741,2,"2022-01-14 12:21:13.560000",NULL,70.049
90555,18742,2,"2022-01-14 13:54:10.662000",NULL,70.076
90556,18743,2,"2022-01-14 15:27:07.755000",NULL,70.104
90557,18744,2,"2022-01-14 17:00:04.840000",NULL,70.131
90558,18745,2,"2022-01-14 18:33:01.916000",NULL,70.158
90559,18746,2,"2022-01-14 20:05:58.984000",NULL,70.185
90560,18747,2,"2022-01-14 21:38:56.044000",NULL,70.212
90561,18748,2,"2022-01-14 23:11:53.095000",NULL,70.239
90577,18749,2,"2022-01-15 00:44:50.083000",7821,70.265
90578,18750,2,"2022-01-15 02:17:47.097000",NULL,70.292
90579,18751,2,"2022-01-15 03:50:44.100000",NULL,70.319
90580,18752,2,"2022-01-15 05:23:41.094000",NULL,70.346
90581,18753,2,"2022-01-15 06:56:37.962000",NULL,70.373
90582,18754,2,"2022-01-15 08:29:34.912000",NULL,70.4
90583,18755,2,"2022-01-15 10:02:31.852000",NULL,70.426
90584,18756,2,"2022-01-15 11:35:28.781000",NULL,70.453
90585,18757,2,"2022-01-15 13:08:25.700000",NULL,70.48
90586,18758,2,"2022-01-15 14:41:22.607000",NULL,70.506
90587,18759,2,"2022-01-15 16:14:19.504000",NULL,70.533
90588,18760,2,"2022-01-15 17:47:16.391000",NULL,70.559
90589,18761,2,"2022-01-15 19:20:13.157000",NULL,70.586
90590,18762,2,"2022-01-15 20:53:09.996000",NULL,70.612
90591,18763,2,"2022-01-15 22:26:06.824000",NULL,70.639
90608,18764,2,"2022-01-15 23:59:03.639000",NULL,70.665
90691,18764,2,"2022-01-15 23:59:54.061000",NULL,70.664
90609,18765,2,"2022-01-16 01:32:00.443000",NULL,70.691
90610,18766,2,"2022-01-16 03:04:57.235000",NULL,70.718
90611,18767,2,"2022-01-16 04:37:54.015000",NULL,70.744
90612,18768,2,"2022-01-16 06:10:50.782000",NULL,70.77
90613,18769,2,"2022-01-16 07:43:47.538000",NULL,70.796
90614,18770,2,"2022-01-16 09:16:44.282000",NULL,70.823
90615,18771,2,"2022-01-16 10:49:41.014000",NULL,70.849
90616,18772,2,"2022-01-16 12:22:37.734000",NULL,70.875
90617,18773,2,"2022-01-16 13:55:34.442000",NULL,70.901
90618,18774,2,"2022-01-16 15:28:31.139000",NULL,70.927
90619,18775,2,"2022-01-16 17:01:27.823000",NULL,70.953
90620,18776,2,"2022-01-16 18:34:24.495000",NULL,70.979
90621,18777,2,"2022-01-16 20:07:21.155000",NULL,71.005
90622,18778,2,"2022-01-16 21:40:17.803000",NULL,71.031
90623,18779,2,"2022-01-16 23:13:14.440000",NULL,71.057
90640,18780,2,"2022-01-17 00:46:10.606000",7822,71.082
90641,18781,2,"2022-01-17 02:19:07.189000",NULL,71.108
90642,18782,2,"2022-01-17 03:52:03.761000",NULL,71.134
90643,18783,2,"2022-01-17 05:25:00.320000",NULL,71.16
90644,18784,2,"2022-01-17 06:57:56.844000",NULL,71.185
90645,18785,2,"2022-01-17 08:30:53.387000",NULL,71.211
90646,18786,2,"2022-01-17 10:03:49.920000",NULL,71.237
90647,18787,2,"2022-01-17 11:36:46.444000",NULL,71.262
90648,18788,2,"2022-01-17 13:09:42.958000",NULL,71.288
90649,18789,2,"2022-01-17 14:42:39.463000",NULL,71.313
90650,18790,2,"2022-01-17 16:15:35.958000",NULL,71.339
90651,18791,2,"2022-01-17 17:48:32.444000",NULL,71.364
90652,18792,2,"2022-01-17 19:21:28.920000",NULL,71.389
90653,18793,2,"2022-01-17 20:54:25.387000",NULL,71.415
90654,18794,2,"2022-01-17 22:27:21.844000",NULL,71.44
90673,18795,2,"2022-01-18 00:00:18.291000",NULL,71.465
90674,18796,2,"2022-01-18 01:33:14.664000",7823,71.49
90675,18797,2,"2022-01-18 03:06:11.073000",NULL,71.515
90676,18798,2,"2022-01-18 04:39:07.471000",NULL,71.541
90677,18799,2,"2022-01-18 06:12:03.857000",NULL,71.566
90678,18800,2,"2022-01-18 07:45:00.218000",NULL,71.591
90679,18801,2,"2022-01-18 09:17:56.582000",NULL,71.616
90680,18802,2,"2022-01-18 10:50:52.936000",NULL,71.641
90681,18803,2,"2022-01-18 12:23:49.278000",NULL,71.666
90682,18804,2,"2022-01-18 13:56:45.609000",NULL,71.69
90683,18805,2,"2022-01-18 15:29:41.929000",NULL,71.715
90684,18806,2,"2022-01-18 17:02:38.226000",NULL,71.74
90685,18807,2,"2022-01-18 18:35:34.524000",NULL,71.765
90686,18808,2,"2022-01-18 20:08:30.811000",NULL,71.789
90687,18809,2,"2022-01-18 21:41:27.087000",NULL,71.814
90688,18810,2,"2022-01-18 23:14:23.351000",NULL,71.839
90709,18811,2,"2022-01-19 00:47:19.605000",NULL,71.863
90710,18812,2,"2022-01-19 02:20:15.847000",NULL,71.888
90711,18813,2,"2022-01-19 03:53:12.040000",NULL,71.913
90712,18814,2,"2022-01-19 05:26:08.235000",NULL,71.937
90713,18815,2,"2022-01-19 06:59:04.415000",NULL,71.961
90714,18816,2,"2022-01-19 08:32:00.581000",NULL,71.986
90715,18817,2,"2022-01-19 10:04:56.732000",NULL,72.01
90716,18818,2,"2022-01-19 11:37:52.868000",NULL,72.034
90717,18819,2,"2022-01-19 13:10:48.990000",NULL,72.058
90718,18820,2,"2022-01-19 14:43:45.097000",NULL,72.083
90719,18821,2,"2022-01-19 16:16:41.189000",NULL,72.107
90720,18822,2,"2022-01-19 17:49:37.267000",NULL,72.131
90721,18823,2,"2022-01-19 19:22:33.330000",NULL,72.155
90722,18824,2,"2022-01-19 20:55:29.378000",NULL,72.179
90723,18825,2,"2022-01-19 22:28:25.412000",NULL,72.203
90724,18826,2,"2022-01-20 00:01:21.645000",7825,72.226
90740,18827,2,"2022-01-20 01:34:17.688000",NULL,72.25
90741,18828,2,"2022-01-20 03:07:13.720000",NULL,72.274
90742,18829,2,"2022-01-20 04:40:09.740000",NULL,72.298
90743,18830,2,"2022-01-20 06:13:05.749000",NULL,72.321
90744,18831,2,"2022-01-20 07:46:01.746000",NULL,72.345
90745,18832,2,"2022-01-20 09:18:57.732000",NULL,72.369
90746,18833,2,"2022-01-20 10:51:53.705000",NULL,72.392
90747,18834,2,"2022-01-20 12:24:49.668000",NULL,72.416
90748,18835,2,"2022-01-20 13:57:45.618000",NULL,72.439
90749,18836,2,"2022-01-20 15:30:41.557000",NULL,72.462
90750,18837,2,"2022-01-20 17:03:37.484000",NULL,72.486
90751,18838,2,"2022-01-20 18:36:33.400000",NULL,72.509
90752,18839,2,"2022-01-20 20:09:29.304000",NULL,72.532
90753,18840,2,"2022-01-20 21:42:25.196000",NULL,72.556
90754,18841,2,"2022-01-20 23:15:21.077000",NULL,72.579
90771,18842,2,"2022-01-21 00:48:17.187000",7827,72.602
90772,18843,2,"2022-01-21 02:21:13.084000",NULL,72.625
90773,18844,2,"2022-01-21 03:54:08.974000",NULL,72.648
90774,18845,2,"2022-01-21 05:27:04.855000",NULL,72.671
90775,18846,2,"2022-01-21 07:00:00.745000",NULL,72.694
90776,18847,2,"2022-01-21 08:32:56.610000",NULL,72.717
90777,18848,2,"2022-01-21 10:05:52.468000",NULL,72.74
90778,18849,2,"2022-01-21 11:38:48.317000",NULL,72.763
90779,18850,2,"2022-01-21 13:11:44.159000",NULL,72.785
90780,18851,2,"2022-01-21 14:44:39.993000",NULL,72.808
90781,18852,2,"2022-01-21 16:17:35.820000",NULL,72.83
90782,18853,2,"2022-01-21 17:50:31.638000",NULL,72.853
90783,18854,2,"2022-01-21 19:23:27.448000",NULL,72.876
90784,18855,2,"2022-01-21 20:56:23.251000",NULL,72.898
90785,18856,2,"2022-01-21 22:29:19.046000",NULL,72.92
90786,18857,2,"2022-01-22 00:02:14.832000",NULL,72.943
90802,18858,2,"2022-01-22 01:35:10.590000",NULL,72.965
90803,18859,2,"2022-01-22 03:08:06.350000",NULL,72.987
90804,18860,2,"2022-01-22 04:41:02.101000",NULL,73.009
90805,18861,2,"2022-01-22 06:13:57.843000",NULL,73.031
90806,18862,2,"2022-01-22 07:46:53.576000",NULL,73.054
90807,18863,2,"2022-01-22 09:19:49.299000",NULL,73.076
90808,18864,2,"2022-01-22 10:52:45.014000",NULL,73.097
90809,18865,2,"2022-01-22 12:25:40.719000",NULL,73.119
90810,18866,2,"2022-01-22 13:58:36.415000",NULL,73.141
90811,18867,2,"2022-01-22 15:31:32.090000",NULL,73.163
90812,18868,2,"2022-01-22 17:04:27.767000",NULL,73.185
90813,18869,2,"2022-01-22 18:37:23.435000",NULL,73.206
90814,18870,2,"2022-01-22 20:10:19.093000",NULL,73.228
90815,18871,2,"2022-01-22 21:43:14.742000",NULL,73.249
90816,18872,2,"2022-01-22 23:16:10.381000",NULL,73.271
90834,18873,2,"2022-01-23 00:49:06.011000",NULL,73.292
90835,18874,2,"2022-01-23 02:22:01.631000",NULL,73.314
90836,18875,2,"2022-01-23 03:54:57.189000",NULL,73.335
90837,18876,2,"2022-01-23 05:27:52.786000",NULL,73.356
90838,18877,2,"2022-01-23 07:00:48.375000",NULL,73.378
90839,18878,2,"2022-01-23 08:33:43.955000",NULL,73.399
90840,18879,2,"2022-01-23 10:06:39.526000",NULL,73.42
90841,18880,2,"2022-01-23 11:39:35.087000",NULL,73.441
90842,18881,2,"2022-01-23 13:12:30.640000",NULL,73.462
90843,18882,2,"2022-01-23 14:45:26.184000",NULL,73.483
90844,18883,2,"2022-01-23 16:18:21.719000",NULL,73.504
90845,18884,2,"2022-01-23 17:51:17.245000",NULL,73.524
90846,18885,2,"2022-01-23 19:24:12.763000",NULL,73.545
90847,18886,2,"2022-01-23 20:57:08.271000",NULL,73.566
90848,18887,2,"2022-01-23 22:30:03.770000",NULL,73.586
90849,18888,2,"2022-01-24 00:02:59.242000",7828,73.607
90866,18889,2,"2022-01-24 01:35:54.727000",NULL,73.628
90867,18890,2,"2022-01-24 03:08:50.204000",NULL,73.648
90868,18891,2,"2022-01-24 04:41:45.672000",NULL,73.668
90869,18892,2,"2022-01-24 06:14:41.096000",NULL,73.689
90870,18893,2,"2022-01-24 07:47:36.546000",NULL,73.709
90871,18894,2,"2022-01-24 09:20:31.988000",NULL,73.729
90872,18895,2,"2022-01-24 10:53:27.422000",NULL,73.749
90873,18896,2,"2022-01-24 12:26:22.848000",NULL,73.769
90874,18897,2,"2022-01-24 13:59:18.259000",NULL,73.789
90875,18898,2,"2022-01-24 15:32:13.669000",NULL,73.809
90876,18899,2,"2022-01-24 17:05:09.072000",NULL,73.829
90877,18900,2,"2022-01-24 18:38:04.467000",NULL,73.849
90878,18901,2,"2022-01-24 20:10:59.854000",NULL,73.869
90879,18902,2,"2022-01-24 21:43:55.233000",NULL,73.888
90880,18903,2,"2022-01-24 23:16:50.536000",NULL,73.908
90897,18904,2,"2022-01-25 00:49:45.891000",NULL,73.927
90898,18905,2,"2022-01-25 02:22:41.237000",NULL,73.947
90899,18906,2,"2022-01-25 03:55:36.576000",NULL,73.966
90900,18907,2,"2022-01-25 05:28:31.906000",NULL,73.986
90901,18908,2,"2022-01-25 07:01:27.228000",NULL,74.005
90902,18909,2,"2022-01-25 08:34:22.542000",NULL,74.024
90903,18910,2,"2022-01-25 10:07:17.810000",NULL,74.043
90904,18911,2,"2022-01-25 11:40:13.089000",NULL,74.062
90905,18912,2,"2022-01-25 13:13:08.359000",NULL,74.081
90906,18913,2,"2022-01-25 14:46:03.619000",NULL,74.1
90907,18914,2,"2022-01-25 16:18:58.869000",NULL,74.119
90908,18915,2,"2022-01-25 17:51:54.109000",NULL,74.138
90909,18916,2,"2022-01-25 19:24:49.340000",NULL,74.157
90910,18917,2,"2022-01-25 20:57:44.561000",NULL,74.175
90911,18918,2,"2022-01-25 22:30:39.772000",NULL,74.194
90927,18919,2,"2022-01-26 00:03:34.958000",7830,74.212
90928,18920,2,"2022-01-26 01:36:30.139000",NULL,74.231
90929,18921,2,"2022-01-26 03:09:25.310000",NULL,74.249
90930,18922,2,"2022-01-26 04:42:20.470000",NULL,74.268
90931,18923,2,"2022-01-26 06:15:15.619000",NULL,74.286
90932,18924,2,"2022-01-26 07:48:10.757000",NULL,74.304
90933,18925,2,"2022-01-26 09:21:05.884000",NULL,74.322
90934,18926,2,"2022-01-26 10:54:01.001000",NULL,74.34
90935,18927,2,"2022-01-26 12:26:56.106000",NULL,74.358
90936,18928,2,"2022-01-26 13:59:51.201000",NULL,74.376
90937,18929,2,"2022-01-26 15:32:46.284000",NULL,74.394
90938,18930,2,"2022-01-26 17:05:41.357000",NULL,74.412
90939,18931,2,"2022-01-26 18:38:36.419000",NULL,74.43
90940,18932,2,"2022-01-26 20:11:31.470000",NULL,74.447
90941,18933,2,"2022-01-26 21:44:26.510000",NULL,74.465
90942,18934,2,"2022-01-26 23:17:21.540000",NULL,74.482
90962,18935,2,"2022-01-27 00:50:16.508000",7831,74.499
90963,18936,2,"2022-01-27 02:23:11.523000",NULL,74.517
90964,18937,2,"2022-01-27 03:56:06.530000",NULL,74.534
90965,18938,2,"2022-01-27 05:29:01.528000",NULL,74.551
90966,18939,2,"2022-01-27 07:01:56.451000",NULL,74.568
90967,18940,2,"2022-01-27 08:34:51.421000",NULL,74.585
90968,18941,2,"2022-01-27 10:07:46.382000",NULL,74.602
90969,18942,2,"2022-01-27 11:40:41.335000",NULL,74.619
90970,18943,2,"2022-01-27 13:13:36.280000",NULL,74.636
90971,18944,2,"2022-01-27 14:46:31.217000",NULL,74.652
90972,18945,2,"2022-01-27 16:19:26.146000",NULL,74.669
90973,18946,2,"2022-01-27 17:52:21.057000",NULL,74.685
90974,18947,2,"2022-01-27 19:25:15.961000",NULL,74.702
90975,18948,2,"2022-01-27 20:58:10.855000",NULL,74.718
90976,18949,2,"2022-01-27 22:31:05.740000",NULL,74.735
90977,18950,2,"2022-01-28 00:04:00.615000",NULL,74.751
90993,18951,2,"2022-01-28 01:36:55.481000",NULL,74.767
90994,18952,2,"2022-01-28 03:09:50.337000",NULL,74.783
90995,18953,2,"2022-01-28 04:42:45.184000",NULL,74.799
90996,18954,2,"2022-01-28 06:15:39.965000",NULL,74.815
90997,18955,2,"2022-01-28 07:48:34.787000",NULL,74.831
90998,18956,2,"2022-01-28 09:21:29.600000",NULL,74.847
90999,18957,2,"2022-01-28 10:54:24.405000",NULL,74.863
91000,18958,2,"2022-01-28 12:27:19.201000",NULL,74.878
91001,18959,2,"2022-01-28 14:00:13.990000",NULL,74.894
91002,18960,2,"2022-01-28 15:33:08.771000",NULL,74.909
91003,18961,2,"2022-01-28 17:06:03.510000",NULL,74.925
91004,18962,2,"2022-01-28 18:38:58.269000",NULL,74.94
91005,18963,2,"2022-01-28 20:11:53.019000",NULL,74.955
91006,18964,2,"2022-01-28 21:44:47.761000",NULL,74.97
91007,18965,2,"2022-01-28 23:17:42.494000",NULL,74.986
91024,18966,2,"2022-01-29 00:50:37.219000",NULL,75.001
91025,18967,2,"2022-01-29 02:23:31.936000",NULL,75.015
91026,18968,2,"2022-01-29 03:56:26.545000",NULL,75.03
91027,18969,2,"2022-01-29 05:29:21.212000",NULL,75.045
91028,18970,2,"2022-01-29 07:02:15.868000",NULL,75.06
91029,18971,2,"2022-01-29 08:35:10.512000",NULL,75.074
91030,18972,2,"2022-01-29 10:08:05.144000",NULL,75.089
91031,18973,2,"2022-01-29 11:40:59.765000",NULL,75.103
91032,18974,2,"2022-01-29 13:13:54.379000",NULL,75.117
91033,18975,2,"2022-01-29 14:46:48.973000",NULL,75.132
91034,18976,2,"2022-01-29 16:19:43.554000",NULL,75.146
91035,18977,2,"2022-01-29 17:52:38.129000",NULL,75.16
91036,18978,2,"2022-01-29 19:25:32.692000",NULL,75.174
91037,18979,2,"2022-01-29 20:58:27.244000",NULL,75.188
91038,18980,2,"2022-01-29 22:31:21.785000",NULL,75.202
91054,18981,2,"2022-01-30 00:04:16.315000",NULL,75.216
91055,18982,2,"2022-01-30 01:37:10.833000",NULL,75.229
91056,18983,2,"2022-01-30 03:10:05.339000",NULL,75.243
91057,18984,2,"2022-01-30 04:42:59.835000",NULL,75.256
91058,18985,2,"2022-01-30 06:15:54.305000",NULL,75.269
91059,18986,2,"2022-01-30 07:48:48.768000",NULL,75.283
91060,18987,2,"2022-01-30 09:21:43.220000",NULL,75.296
91061,18988,2,"2022-01-30 10:54:37.660000",NULL,75.309
91062,18989,2,"2022-01-30 12:27:32.088000",NULL,75.322
91063,18990,2,"2022-01-30 14:00:26.505000",NULL,75.335
91064,18991,2,"2022-01-30 15:33:20.924000",NULL,75.348
91065,18992,2,"2022-01-30 17:06:15.323000",NULL,75.361
91066,18993,2,"2022-01-30 18:39:09.709000",NULL,75.374
91067,18994,2,"2022-01-30 20:12:04.084000",NULL,75.386
91068,18995,2,"2022-01-30 21:44:58.448000",NULL,75.399
91069,18996,2,"2022-01-30 23:17:52.800000",NULL,75.411
91087,18997,2,"2022-01-31 00:50:47.140000",NULL,75.423
91088,18998,2,"2022-01-31 02:23:41.468000",NULL,75.436
91089,18999,2,"2022-01-31 03:56:35.885000",NULL,75.448
91090,19000,2,"2022-01-31 05:29:30.185000",NULL,75.46
91091,19001,2,"2022-01-31 07:02:24.466000",NULL,75.472
91092,19002,2,"2022-01-31 08:35:18.730000",NULL,75.484
91093,19003,2,"2022-01-31 10:08:12.977000",NULL,75.496
91094,19004,2,"2022-01-31 11:41:07.206000",NULL,75.507
91095,19005,2,"2022-01-31 13:14:01.417000",NULL,75.519
91096,19006,2,"2022-01-31 14:46:55.656000",NULL,75.53
91097,19007,2,"2022-01-31 16:19:49.835000",NULL,75.542
91098,19008,2,"2022-01-31 17:52:43.994000",NULL,75.553
91099,19009,2,"2022-01-31 19:25:38.133000",NULL,75.564
91100,19010,2,"2022-01-31 20:58:32.423000",NULL,75.576
91101,19011,2,"2022-01-31 22:31:26.540000",NULL,75.587
91118,19012,2,"2022-02-01 00:04:20.636000",NULL,75.598
91119,19013,2,"2022-02-01 01:37:14.711000",NULL,75.609
91120,19014,2,"2022-02-01 03:10:08.764000",NULL,75.619
91121,19015,2,"2022-02-01 04:43:03.019000",NULL,75.63
91122,19016,2,"2022-02-01 06:15:57.088000",NULL,75.641
91123,19017,2,"2022-02-01 07:48:51.138000",NULL,75.651
91124,19018,2,"2022-02-01 09:21:45.171000",NULL,75.662
91125,19019,2,"2022-02-01 10:54:39.185000",NULL,75.672
91126,19020,2,"2022-02-01 12:27:33.181000",NULL,75.682
91127,19021,2,"2022-02-01 14:00:27.159000",NULL,75.692
91128,19022,2,"2022-02-01 15:33:21.118000",NULL,75.702
91129,19023,2,"2022-02-01 17:06:15.060000",NULL,75.712
91130,19024,2,"2022-02-01 18:39:08.983000",NULL,75.722
91131,19025,2,"2022-02-01 20:12:02.889000",NULL,75.732
91132,19026,2,"2022-02-01 21:44:56.776000",NULL,75.742
91133,19027,2,"2022-02-01 23:17:50.645000",NULL,75.751
91150,19028,2,"2022-02-02 00:50:45.069000",7834,75.761
91151,19029,2,"2022-02-02 02:23:38.998000",NULL,75.77
91152,19030,2,"2022-02-02 03:56:32.915000",NULL,75.779
91153,19031,2,"2022-02-02 05:29:26.821000",NULL,75.789
91154,19032,2,"2022-02-02 07:02:20.709000",NULL,75.798
91155,19033,2,"2022-02-02 08:35:14.587000",NULL,75.807
91156,19034,2,"2022-02-02 10:08:08.453000",NULL,75.816
91157,19035,2,"2022-02-02 11:41:02.307000",NULL,75.825
91158,19036,2,"2022-02-02 13:13:56.148000",NULL,75.833
91159,19037,2,"2022-02-02 14:46:49.977000",NULL,75.842
91160,19038,2,"2022-02-02 16:19:43.788000",NULL,75.85
91161,19039,2,"2022-02-02 17:52:37.589000",NULL,75.859
91162,19040,2,"2022-02-02 19:25:31.377000",NULL,75.867
91163,19041,2,"2022-02-02 20:58:25.151000",NULL,75.875
91164,19042,2,"2022-02-02 22:31:18.911000",NULL,75.883
91180,19043,2,"2022-02-03 00:04:12.657000",NULL,75.891
91181,19044,2,"2022-02-03 01:37:06.390000",NULL,75.899
91182,19045,2,"2022-02-03 03:10:00.046000",NULL,75.907
91183,19046,2,"2022-02-03 04:42:53.749000",NULL,75.915
91184,19047,2,"2022-02-03 06:15:47.440000",NULL,75.923
