f,att_rot,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.49999999999997,-1,117.83777632938715,42.739415908381545,-4.694295466728183,378210.6373760424,-32.0407306366522,119.89123378166423,-0.34179614303813044,-658921.4825507889,1.761718793941538,3.4822194764006764,94.16183491753668,-107736.76534950853
233.49999999999997,0,117.69545732407738,42.797240078638815,-4.69194537643655,372561.501023137,-31.893774858397524,119.74770388463104,-0.3417454095206886,-651078.7776498565,1.7595338643989222,3.4814407008910995,94.12747382642678,-107717.3777545083
233.49999999999997,1,117.55168641176735,42.85430162330377,-4.68951059489613,366771.6387129522,-31.746693978674198,119.60272283296503,-0.34167540901491317,-643039.3056491511,1.7574109234731499,3.4805135766632342,94.09176460015256,-107694.25133854753
233.49999999999997,2,117.4065720599401,42.910564635456346,-4.686993124701522,360844.7602178576,-31.599592731647878,119.45640061541788,-0.3415866380505844,-634808.1896787983,1.7553495146345945,3.47943996989669,94.05473929084708,-107667.41889179102
233.49999999999997,3,117.2602217388904,42.96599523796911,-4.684395209495579,354784.5625889155,-31.452572469238206,119.30884570313475,-0.3414788425617299,-626390.5228460386,1.7533499388378422,3.4782222873738684,94.01643092101189,-107636.94275374715
233.49999999999997,4,117.11274229155137,43.020561213674796,-4.681718925016979,348594.7346785663,-31.3057345505746,119.16016744269105,-0.34135135319122634,-617791.4311787784,1.7514094920653542,3.4768642006794437,93.97687340181332,-107602.91104147471
233.49999999999997,5,116.9642413537552,43.07423096875531,-4.6789665794930535,342278.9852381897,-31.159179402175052,119.01047546671258,-0.34120497370077735,-609016.0499570097,1.74952859504697,3.4753677452090095,93.9361014959362,-107565.36073929312
233.49999999999997,6,116.81482626695053,43.12697417526299,-4.676140369318228,335841.01948322786,-31.01300493478926,118.85987818356178,-0.34103934323157764,-600069.4890399731,1.7477081339780753,3.4737346827832236,93.8941507826678,-107524.34415245795
233.49999999999997,7,116.66460341938286,43.17876224383562,-4.673242620936232,329284.5224253915,-30.867308506815235,118.70848448408435,-0.3408546301515247,-590956.8694054105,1.7459475230567671,3.471967663829048,93.85105757869425,-107479.9153411773
233.49999999999997,8,116.51367917544425,43.22956756613523,-4.670275758172006,322613.17632181867,-30.722185029304704,118.55640210932243,-0.3406507977980324,-581683.277362414,1.7442467297219346,3.4700689109679095,93.80685891311312,-107432.13856390747
233.49999999999997,9,116.36215942266622,43.27936364174597,-4.667242051329848,315830.6550577471,-30.577728751666555,118.40373896362793,-0.34042776929040874,-572253.8044648187,1.7426054597369924,3.4680412159728213,93.761592482893,-107381.07475350733
233.49999999999997,10,116.21014832158683,43.3281265710932,-4.66414398249131,308940.5801713933,-30.43403098759278,118.25060143161066,-0.34018592215441057,-562673.4844371682,1.741021146320878,3.465889013242728,93.7152965337901,-107326.83857054084
233.49999999999997,11,116.05775078710332,43.37583173544281,-4.6609839141852465,301946.5911839975,-30.291182047133326,118.09709574615222,-0.3399249088511217,-552947.3424953676,1.739497016354588,3.463612231553695,93.66800992185257,-107269.42841166875
233.49999999999997,12,115.90506976706448,43.422457362270116,-4.657764479019794,294852.2863443282,-30.149269727702617,117.94332658402239,-0.33964528988539733,-543080.3601929931,1.7380292736040726,3.4612162244168907,93.61977198457399,-107208.97600209081
233.49999999999997,13,115.75220699329743,43.46798310426236,-4.654487978986741,287661.217902249,-30.008380631982472,117.78939838339927,-0.3393468686302547,-533077.4899701375,1.7366189463166224,3.458702985751959,93.5706224740918,-107145.53763172972
233.49999999999997,14,115.59926320889089,43.51238952487244,-4.651156958505996,280376.9156412123,-29.86859844145244,117.63541374971064,-0.33902958056850047,-522943.62428863224,1.7352684093531487,3.4560732928018476,93.5206015660879,-107079.13464370726
233.49999999999997,15,115.44633965034586,43.55565755951895,-4.647774059267697,273002.9051906204,-29.73000525779048,117.48147447449308,-0.33869391280182226,-512683.61813620996,1.7339737100140142,3.4533325275071634,93.46974978050274,-107009.9025135664
233.49999999999997,16,115.29353375832073,43.597771264813,-4.644341644539694,265542.6249076091,-29.59268128186811,117.32768122888312,-0.33833993789099165,-502302.2800409372,1.7327350641940018,3.4504834663422197,93.41810791617587,-106937.91128818892
233.49999999999997,17,115.1409431170757,43.63871490894822,-4.640862412920997,257999.50409726409,-29.456704277292143,117.17413310489916,-0.3379674898248535,-491804.35791190143,1.7315532742522475,3.4475278590402816,93.36571703382211,-106863.2120509168
233.49999999999997,18,114.9886636044754,43.67847429298611,-4.637338828781356,250376.92038340872,-29.32214909165228,117.02092730763412,-0.33757709045645395,-481194.52993384824,1.7304283987676397,3.444468653089305,93.31261835419929,-106785.88466847215
233.49999999999997,19,114.8367895546388,43.71703649967994,-4.633773433114559,242678.21152307844,-29.189089664517688,116.86816048027809,-0.3371687040046421,-470477.43641057034,1.7293584640625306,3.4413100081864667,93.25885328031778,-106706.03766798064
