f,att_rot,res_med,G11,G12,G13,G21,G22,G23,G31,G32,G33,O1,O2,O3
233.68,92,4123.776422069541,113.45280864365579,43.16391663695853,-2.532347577255029,28843.148379755094,-30.972156018216875,115.86602642520577,1.0327088156946127,-182139.1852322739,3.956773398996987,-1.2358246385145633,96.23365066513753,-33694.00803739091
233.68,93,4130.279260551321,114.19832741191702,42.311254538924516,-2.525611118093349,27883.380698181885,-32.343215211390074,116.649342735231,1.0279515537184565,-180822.8633763604,4.029376295231177,-1.2905757674137674,96.0034019340153,-33330.931870296634
233.68,94,4138.846184076942,114.97586542391646,41.43608494083304,-2.518883332891964,26499.368357535997,-33.75935998970928,117.46658419938551,1.0231356110138201,-178917.1018247155,4.105172849927538,-1.3476578475085044,95.77393974383315,-32982.66700634544
233.68,95,4149.4018680883455,115.78634397754334,40.53816243118046,-2.51216989108913,24656.06169342848,-35.22152468686398,118.31875904949584,1.0182630751296922,-176372.71167520454,4.184306543256099,-1.4071742040932291,95.54559210470916,-32651.27675170203
233.68,96,4161.864608234086,116.63061184919174,39.61728547358111,-2.5054769326834685,22315.213135909788,-36.73054151820846,119.20679394049661,1.0133362193249844,-173135.63152270933,4.2669308819007385,-1.4692357827334597,95.31868008831336,-32338.964833755825
233.68,97,4176.145350573366,117.50939200196817,38.67333498472199,-2.498809751367877,19434.45913204037,-38.287102601009266,120.13150575753403,1.008356539016549,-169146.40564347533,4.353197186603074,-1.533951461913149,95.09351748504379,-32048.31292703365
233.68,98,4192.151938275699,118.42327500490359,37.70627890070593,-2.492174032639547,15967.496073911567,-39.89171802425643,121.09357057710616,1.0033259487480373,-164339.70395137143,4.443269137102154,-1.6014391154215515,94.87041052984073,-31781.980537884305
233.68,99,4209.787358129087,119.37267111598071,36.7162069949811,-2.4855748446935237,11863.477719205464,-41.544658852666636,122.09348159597167,0.998246143382633,-158643.68037218347,4.5373009886501805,-1.6718101568681238,94.64965768052454,-31543.20781729916
233.68,100,67651.6748825887,70.63838018137206,103.69839099103861,-3.146509103550602,-909594.8595065193,59.38112582482003,70.9952687032104,1.371114578475804,1162045.271971386,1.7303323274244218,1.1783914289780553,118.24063177503163,-121335.11353623937
233.68,101,85212.32022677489,72.26635066597596,102.02161767865802,-3.4139439837154675,-969527.1682840629,59.0387441797008,70.95134146143846,1.0998899640118436,1179907.3987267173,0.8463651237411406,1.5059772594971566,117.90228630421534,-99098.50103494072
233.68,102,81334.1830768403,70.2149604519931,102.9694133798882,-3.1348282980625433,-907801.31033358,57.70461996598633,71.35230827588389,1.1967666376636938,1215993.4666712533,0.29260019307798546,2.1052050705664196,117.65060585117826,-84708.33278980685
233.68,103,79225.14879443156,71.11348763918615,103.26317660762064,-2.9277290910924045,-921997.5524335664,58.535961397411114,71.61993543202023,1.5133294733222584,1199778.4232113017,0.4391008290016054,2.2994624440002207,118.92902906110064,-69329.62861328099
233.68,104,79293.35778664082,71.49208300241628,103.21090592525991,-3.3253588221865655,-927438.89676227,58.77315872050928,71.55511066303801,1.1577585927222964,1196704.0300749342,1.3564257963774746,1.18075240801299,118.2929284026415,-111427.64234298107
233.68,105,61870.3356646052,69.82849182050096,103.87394303406485,-3.419589877615887,-872027.3198080228,59.2944434452936,70.63850446912757,1.0201746863424281,1167992.2815313998,1.9356549970092616,0.6983466329474458,118.55654271498241,-127459.4558664429
